idade,estado_civil,nivel_educacao,num_dependentes,tipo_emprego,anos_emprego,renda_mensal,regiao,possui_imovel,possui_veiculo,valor_emprestimo,finalidade_emprestimo,score_credito,divida_total,inadimplencias,num_emprestimos_anteriores,historico_pagamento,tempo_conta_bancaria,num_contas_bancarias,num_cartoes_credito,aprovado
43,Divorciado,Medio,3,Servidor_Publico,1,11359,Sudeste,1,0,66580,Veiculo,664,5717,0,0,Regular,7,2,3,1
51,Casado,Medio,0,Autonomo,2,4204,Sudeste,0,1,53307,Casa,731,3637,0,6,Regular,1,5,0,1
71,Casado,Pos-Graduacao,4,CLT,2,4999,Sul,0,0,17505,Casa,515,9792,1,1,Ruim,8,2,3,0
71,Casado,Pos-Graduacao,3,Autonomo,8,2805,Sudeste,0,1,50202,Pessoal,550,9335,0,0,Bom,4,1,0,1
20,Viuvo,Medio,2,Desempregado,0,11950,Sudeste,0,0,33422,Saude,645,8864,2,3,Regular,6,1,1,0
67,Solteiro,Superior,3,Empresario,6,1984,Norte,1,0,80293,Veiculo,508,3302,0,2,Pessimo,1,2,2,0
29,Divorciado,Medio,1,Autonomo,3,6774,Norte,1,1,48520,Pessoal,644,9226,0,0,Bom,1,2,5,1
18,Solteiro,Superior,2,Autonomo,1,3435,Sudeste,0,1,41672,Casa,593,29386,0,0,Bom,0,3,5,1
71,Solteiro,Medio,2,CLT,3,2528,Sudeste,0,0,77836,Saude,456,10878,1,0,Bom,10,2,2,1
61,Viuvo,Medio,1,Autonomo,1,1595,Nordeste,0,0,27236,Pessoal,667,23678,0,5,Excelente,7,2,3,1
22,Divorciado,Pos-Graduacao,2,CLT,4,4318,Nordeste,0,0,14494,Casa,563,9035,0,5,Bom,2,3,2,1
47,Casado,Superior,0,CLT,2,2301,Nordeste,0,1,31592,Casa,722,4284,2,1,Bom,10,1,3,1
47,Viuvo,Medio,1,Autonomo,0,5083,Sudeste,0,0,20245,Casa,600,19155,0,3,Excelente,10,1,2,1
74,Divorciado,Fundamental,0,CLT,0,14208,Sudeste,1,0,43623,Pessoal,548,1983,0,1,Bom,0,3,2,1
34,Divorciado,Pos-Graduacao,0,CLT,3,5539,Nordeste,1,1,28269,Negocio,616,4636,0,2,Bom,7,2,1,1
65,Casado,Medio,1,CLT,11,16291,Nordeste,0,0,37136,Casa,744,7035,2,1,Ruim,2,2,3,1
64,Viuvo,Superior,3,Desempregado,2,2726,Norte,1,0,10267,Negocio,804,15564,1,1,Regular,3,3,1,0
40,Divorciado,Medio,1,Empresario,6,2278,Norte,0,0,40401,Veiculo,679,28986,1,0,Ruim,3,4,3,0
32,Viuvo,Fundamental,2,Autonomo,5,2653,Sudeste,1,0,9622,Casa,561,18891,0,0,Bom,5,2,4,1
54,Solteiro,Superior,0,CLT,13,4726,Sudeste,0,0,58070,Pessoal,623,17087,0,0,Excelente,2,3,2,1
38,Casado,Pos-Graduacao,1,Autonomo,8,25179,Sudeste,1,1,58139,Casa,610,19237,0,0,Bom,0,2,2,1
31,Divorciado,Fundamental,0,Autonomo,4,1812,Sul,1,1,35538,Pessoal,604,22114,0,6,Excelente,6,1,2,1
19,Casado,Fundamental,0,CLT,5,7128,Norte,1,1,34477,Pessoal,594,2597,0,6,Ruim,19,5,3,1
28,Divorciado,Superior,2,Desempregado,11,3229,Norte,0,1,22495,Saude,523,73482,2,3,Bom,6,3,0,0
68,Viuvo,Superior,2,Autonomo,2,4297,Sudeste,0,1,16604,Pessoal,717,24580,0,0,Excelente,4,3,2,1
56,Divorciado,Superior,0,Desempregado,1,2310,Sul,1,1,26582,Casa,706,6761,1,1,Ruim,1,2,1,0
55,Casado,Medio,1,Autonomo,0,8328,Nordeste,1,1,131419,Pessoal,622,11746,0,1,Ruim,5,4,0,1
51,Solteiro,Medio,3,Autonomo,8,4786,Sudeste,0,1,32320,Casa,745,2178,1,1,Excelente,5,2,4,1
55,Solteiro,Medio,0,Autonomo,8,9437,Nordeste,0,0,9167,Educacao,679,6248,0,0,Regular,5,3,2,1
67,Casado,Superior,0,CLT,0,5459,Centro-Oeste,0,0,6858,Pessoal,508,5755,0,1,Bom,13,1,2,1
51,Solteiro,Medio,2,Empresario,4,1542,Sul,0,1,8514,Saude,584,5300,0,0,Bom,7,1,2,1
35,Solteiro,Superior,0,Autonomo,3,9489,Sudeste,0,0,19889,Saude,768,18295,3,3,Excelente,9,2,2,1
47,Casado,Superior,5,Autonomo,0,1468,Centro-Oeste,0,1,74060,Casa,583,8993,3,2,Ruim,2,2,1,0
32,Divorciado,Superior,2,CLT,19,1600,Centro-Oeste,1,1,11863,Pessoal,550,2454,0,1,Bom,1,3,2,1
44,Solteiro,Pos-Graduacao,1,Autonomo,1,2834,Sudeste,1,1,83901,Veiculo,692,2501,0,2,Regular,1,1,1,1
68,Solteiro,Pos-Graduacao,1,Servidor_Publico,0,2857,Sudeste,1,0,31056,Pessoal,591,1135,0,0,Ruim,9,3,3,1
51,Casado,Superior,2,Servidor_Publico,4,11357,Sudeste,1,0,39606,Pessoal,676,19530,0,0,Bom,7,4,3,1
69,Solteiro,Medio,0,Empresario,6,4435,Norte,1,1,38747,Veiculo,616,6472,1,1,Excelente,2,3,0,1
74,Solteiro,Medio,4,Desempregado,0,10388,Sudeste,1,1,43154,Negocio,540,17234,0,3,Ruim,0,2,3,0
55,Solteiro,Superior,2,CLT,5,3495,Norte,1,1,19358,Casa,550,187225,0,0,Regular,11,3,1,0
50,Casado,Superior,0,CLT,3,5946,Nordeste,1,1,4156,Negocio,451,3298,1,2,Regular,2,4,1,1
41,Solteiro,Medio,2,Autonomo,0,6531,Sudeste,1,0,16803,Educacao,509,11237,0,0,Regular,1,2,1,1
32,Viuvo,Pos-Graduacao,0,CLT,0,7462,Sul,1,1,13222,Casa,682,34310,1,0,Bom,0,3,2,1
47,Solteiro,Fundamental,0,Servidor_Publico,4,3718,Sul,0,1,34490,Pessoal,740,4969,0,0,Ruim,15,2,0,1
72,Viuvo,Superior,2,Autonomo,1,3917,Sudeste,1,1,32060,Negocio,558,5772,1,2,Bom,0,2,2,1
59,Divorciado,Superior,2,CLT,13,4109,Sudeste,0,1,21635,Casa,482,13771,0,1,Bom,2,1,1,1
68,Divorciado,Superior,2,Empresario,8,1823,Sudeste,1,0,109581,Saude,733,103042,0,2,Regular,6,4,1,0
34,Solteiro,Superior,0,Autonomo,20,4673,Sudeste,1,0,16113,Veiculo,736,15311,3,0,Ruim,3,1,2,0
22,Casado,Fundamental,2,CLT,1,3904,Sul,1,1,4534,Negocio,692,3488,0,0,Ruim,3,1,2,1
46,Divorciado,Pos-Graduacao,0,CLT,17,6960,Sul,1,1,29601,Negocio,474,3936,2,2,Excelente,9,1,1,1
21,Casado,Pos-Graduacao,2,Empresario,2,5191,Nordeste,1,1,69658,Casa,671,4972,1,0,Ruim,30,1,4,1
27,Casado,Superior,2,CLT,2,10958,Sudeste,1,1,33851,Veiculo,675,1313,2,0,Regular,3,4,2,1
73,Solteiro,Medio,2,Desempregado,0,5125,Nordeste,1,1,20225,Negocio,710,6909,0,1,Regular,2,5,2,1
34,Casado,Medio,4,Autonomo,0,3507,Sul,0,0,32609,Negocio,635,8163,0,2,Pessimo,3,4,0,1
27,Solteiro,Fundamental,3,CLT,5,5087,Sul,1,1,117140,Veiculo,544,8485,1,2,Bom,2,1,2,1
34,Viuvo,Superior,5,Autonomo,3,7589,Norte,1,0,13358,Educacao,579,1900,1,0,Regular,3,1,4,1
37,Casado,Medio,5,CLT,1,1696,Sudeste,0,0,27575,Educacao,737,11444,1,2,Regular,2,1,2,1
41,Solteiro,Medio,3,Empresario,4,3199,Nordeste,0,1,45979,Casa,657,3029,0,2,Bom,3,3,1,1
22,Casado,Superior,5,Autonomo,1,3240,Norte,0,1,32961,Negocio,489,6380,2,1,Ruim,17,1,4,0
51,Casado,Pos-Graduacao,3,Desempregado,4,6289,Sudeste,1,1,22064,Veiculo,790,3856,0,0,Bom,2,4,1,1
23,Solteiro,Fundamental,2,Servidor_Publico,2,6743,Sudeste,0,1,19128,Educacao,735,25710,1,2,Regular,6,3,4,1
70,Casado,Superior,0,CLT,8,5222,Nordeste,0,1,21414,Casa,786,4083,0,2,Regular,4,1,2,1
19,Solteiro,Superior,0,Autonomo,8,1110,Nordeste,1,1,41176,Negocio,733,31119,0,0,Regular,7,3,3,0
30,Casado,Pos-Graduacao,3,Autonomo,3,1824,Sudeste,0,1,39301,Pessoal,527,9286,0,2,Regular,3,2,2,1
60,Casado,Superior,1,Empresario,2,4258,Centro-Oeste,1,0,143741,Saude,653,12330,1,1,Bom,1,1,1,1
60,Casado,Superior,3,Autonomo,2,3637,Centro-Oeste,0,0,7868,Saude,680,8806,1,3,Bom,12,2,2,1
65,Casado,Superior,1,Autonomo,8,4930,Nordeste,1,1,109790,Negocio,485,3455,3,0,Excelente,6,3,0,1
28,Divorciado,Pos-Graduacao,1,CLT,1,3708,Nordeste,1,1,22843,Casa,502,12161,0,0,Ruim,4,4,3,1
68,Casado,Pos-Graduacao,2,CLT,1,12320,Sudeste,1,0,25022,Casa,694,5271,0,1,Ruim,10,1,5,1
64,Casado,Fundamental,4,Autonomo,0,1240,Nordeste,1,1,53475,Pessoal,702,11132,0,1,Regular,22,2,1,1
74,Divorciado,Superior,0,Servidor_Publico,3,5893,Nordeste,0,1,53206,Pessoal,850,14822,0,1,Pessimo,3,2,4,1
40,Solteiro,Superior,3,Autonomo,3,8077,Sul,1,1,67866,Saude,593,54562,0,2,Bom,2,1,1,1
72,Solteiro,Superior,3,Autonomo,9,7486,Centro-Oeste,0,1,80807,Casa,451,12976,0,2,Ruim,8,1,2,1
33,Divorciado,Medio,1,CLT,1,7882,Sudeste,0,1,26059,Pessoal,604,21091,0,2,Bom,3,3,1,1
48,Casado,Medio,1,Servidor_Publico,2,8592,Sudeste,0,1,81642,Veiculo,704,15686,0,0,Excelente,0,3,1,1
28,Divorciado,Superior,0,CLT,8,3420,Norte,1,0,16263,Pessoal,583,6470,0,2,Excelente,2,3,3,1
71,Solteiro,Medio,0,Autonomo,8,2537,Sul,0,0,21073,Educacao,630,15980,2,1,Regular,9,4,3,1
33,Divorciado,Medio,1,CLT,2,1449,Nordeste,1,1,23257,Casa,555,7156,1,0,Ruim,7,2,3,1
25,Solteiro,Superior,0,Autonomo,3,3953,Sul,1,1,17653,Pessoal,739,5361,1,0,Ruim,11,3,0,1
21,Divorciado,Medio,0,CLT,1,3082,Centro-Oeste,1,0,28222,Saude,694,2724,1,0,Regular,0,1,3,1
57,Divorciado,Superior,3,Desempregado,13,9867,Sudeste,0,1,55112,Veiculo,537,15564,0,1,Excelente,1,5,0,1
21,Casado,Pos-Graduacao,2,Autonomo,0,4135,Centro-Oeste,1,1,45300,Educacao,567,4590,1,1,Excelente,1,4,1,1
73,Casado,Superior,2,Servidor_Publico,13,2648,Sudeste,1,0,16472,Pessoal,552,15190,1,6,Pessimo,21,3,1,1
42,Casado,Medio,0,Empresario,5,2408,Nordeste,0,1,15422,Veiculo,434,8141,0,4,Excelente,1,2,4,1
20,Solteiro,Fundamental,3,CLT,3,16208,Nordeste,0,0,13571,Casa,543,6098,2,3,Ruim,5,2,2,1
49,Casado,Superior,3,Autonomo,0,4850,Sudeste,0,0,28883,Pessoal,442,3416,0,1,Excelente,6,1,2,1
20,Casado,Pos-Graduacao,1,Empresario,3,3075,Sudeste,1,0,7595,Negocio,713,29756,0,3,Bom,5,1,1,1
44,Viuvo,Superior,4,Autonomo,2,5294,Sudeste,1,0,13194,Pessoal,721,5471,1,0,Bom,7,1,1,1
46,Divorciado,Superior,3,CLT,0,15338,Norte,1,1,18637,Veiculo,590,39599,1,2,Bom,3,1,2,1
49,Casado,Medio,2,CLT,5,3890,Sudeste,1,1,62585,Saude,640,3575,0,1,Bom,0,2,2,1
67,Casado,Medio,2,CLT,17,7422,Sul,1,1,24203,Casa,727,36595,0,0,Excelente,7,1,3,1
68,Solteiro,Superior,0,Autonomo,4,10015,Centro-Oeste,1,1,60155,Pessoal,698,8812,0,0,Pessimo,1,2,1,1
36,Casado,Medio,0,CLT,6,1579,Sul,1,1,31258,Casa,820,19162,0,2,Excelente,0,1,3,1
38,Casado,Pos-Graduacao,0,Autonomo,0,3350,Sudeste,0,1,18408,Casa,645,2207,3,0,Ruim,1,2,3,0
22,Viuvo,Medio,0,Autonomo,2,9289,Nordeste,0,1,19024,Educacao,765,2196,1,2,Regular,2,3,4,1
35,Casado,Medio,0,Servidor_Publico,0,3230,Sul,0,1,10584,Negocio,629,10488,1,5,Excelente,3,1,4,1
45,Solteiro,Medio,4,Autonomo,4,6302,Sudeste,1,1,183973,Veiculo,608,2939,0,0,Excelente,11,1,5,1
59,Solteiro,Medio,0,Desempregado,13,3117,Norte,1,1,65408,Veiculo,687,30607,0,1,Regular,4,3,0,0
39,Casado,Superior,5,Autonomo,5,3761,Nordeste,0,0,43607,Veiculo,675,11660,0,2,Bom,3,1,4,1
38,Solteiro,Medio,2,Servidor_Publico,0,3496,Sudeste,0,1,9483,Pessoal,559,4254,0,0,Regular,1,3,3,1
23,Divorciado,Superior,0,CLT,2,7201,Sudeste,1,1,18745,Negocio,537,3229,0,5,Regular,19,2,1,1
18,Casado,Superior,1,CLT,3,5546,Nordeste,0,1,12329,Veiculo,627,6072,0,4,Regular,14,1,2,1
22,Casado,Medio,0,Empresario,2,5215,Norte,0,0,29793,Veiculo,430,4592,0,0,Regular,10,4,4,1
58,Divorciado,Medio,5,Autonomo,8,22125,Sudeste,0,0,12812,Pessoal,589,13296,0,0,Excelente,2,1,0,1
29,Casado,Pos-Graduacao,3,Desempregado,8,13958,Sudeste,0,1,15736,Negocio,521,7504,0,6,Ruim,4,2,1,0
43,Casado,Fundamental,0,Servidor_Publico,4,1497,Sul,0,0,13083,Veiculo,562,26065,0,5,Bom,2,2,5,1
63,Casado,Superior,4,Autonomo,2,3766,Sudeste,0,0,22207,Casa,542,15248,1,1,Excelente,3,1,2,1
51,Casado,Medio,2,Servidor_Publico,1,21075,Norte,1,0,28485,Casa,696,3405,0,0,Excelente,0,2,0,1
66,Divorciado,Superior,0,Autonomo,0,3481,Sul,1,0,22683,Veiculo,664,5294,1,2,Bom,0,3,5,1
31,Divorciado,Superior,2,CLT,2,17199,Sul,0,0,91704,Negocio,625,3413,1,0,Regular,19,4,4,1
43,Casado,Fundamental,2,CLT,2,3805,Sudeste,0,1,51476,Veiculo,581,3416,2,5,Regular,5,3,3,1
62,Viuvo,Pos-Graduacao,0,Empresario,5,4270,Sudeste,0,0,14379,Pessoal,723,1345,0,3,Excelente,0,2,3,1
44,Solteiro,Fundamental,3,Autonomo,5,8251,Sudeste,1,1,34908,Veiculo,710,20769,0,2,Excelente,9,4,2,1
26,Viuvo,Medio,0,Servidor_Publico,0,4655,Nordeste,1,1,15359,Casa,608,29505,0,0,Excelente,0,2,4,1
43,Solteiro,Medio,1,CLT,2,6612,Sudeste,0,1,19612,Casa,755,3018,2,2,Bom,7,4,1,1
74,Solteiro,Pos-Graduacao,0,Empresario,1,12644,Nordeste,0,0,39472,Educacao,601,2729,1,0,Ruim,5,3,1,1
64,Divorciado,Medio,5,Empresario,0,7748,Nordeste,1,0,45822,Pessoal,640,14199,0,0,Regular,0,2,1,1
74,Casado,Superior,3,Autonomo,8,5350,Norte,1,1,16815,Pessoal,562,3571,0,1,Ruim,4,1,1,1
39,Casado,Superior,0,Servidor_Publico,0,13414,Sul,0,1,11115,Casa,580,28971,0,1,Bom,0,2,1,1
64,Solteiro,Medio,1,Autonomo,2,8316,Sudeste,0,1,28858,Pessoal,557,3957,0,3,Excelente,0,4,1,1
73,Solteiro,Superior,0,Autonomo,0,3164,Sudeste,1,0,38089,Pessoal,688,954,1,4,Ruim,0,2,2,1
47,Solteiro,Superior,3,Empresario,10,16123,Sudeste,0,0,16145,Casa,657,7113,0,1,Ruim,1,3,1,1
60,Solteiro,Superior,0,Desempregado,4,7225,Sudeste,0,0,51701,Veiculo,514,4481,0,1,Regular,9,1,3,0
65,Casado,Medio,3,CLT,1,4323,Sul,1,0,44865,Casa,676,9388,0,1,Ruim,2,1,2,1
34,Casado,Pos-Graduacao,4,CLT,3,1461,Sudeste,0,0,15957,Casa,799,5716,0,1,Regular,6,1,0,1
43,Casado,Fundamental,2,CLT,6,2150,Sudeste,1,0,66444,Educacao,553,14422,0,2,Regular,0,2,3,1
53,Casado,Superior,0,Servidor_Publico,15,13630,Sul,1,0,68089,Educacao,548,12371,0,1,Regular,16,2,0,1
18,Divorciado,Pos-Graduacao,1,Servidor_Publico,1,13957,Sudeste,0,1,140664,Casa,620,11223,0,4,Regular,4,4,4,1
25,Casado,Fundamental,1,CLT,10,5172,Sudeste,1,1,105810,Pessoal,757,9806,1,2,Regular,0,1,3,1
66,Solteiro,Fundamental,2,CLT,13,1699,Norte,1,0,13067,Educacao,576,8098,0,0,Bom,4,2,5,1
52,Viuvo,Medio,2,Autonomo,12,2560,Sudeste,0,1,56386,Pessoal,804,2003,0,0,Pessimo,1,2,1,1
69,Casado,Superior,2,CLT,5,1855,Norte,0,1,54377,Negocio,514,11959,2,1,Pessimo,1,4,2,0
32,Viuvo,Superior,1,CLT,4,1815,Sudeste,1,0,20357,Negocio,638,16847,0,1,Bom,5,3,1,1
64,Casado,Superior,4,Autonomo,2,16582,Norte,1,0,38713,Veiculo,449,11487,0,1,Regular,1,2,1,1
73,Divorciado,Medio,0,Empresario,6,16914,Sudeste,1,0,5990,Pessoal,526,6624,0,0,Ruim,1,2,1,1
39,Solteiro,Pos-Graduacao,1,CLT,3,2508,Nordeste,0,1,5858,Veiculo,598,14622,0,6,Excelente,4,3,4,1
31,Divorciado,Medio,3,Servidor_Publico,5,4889,Sudeste,1,0,6824,Pessoal,647,10266,0,0,Excelente,1,1,0,1
43,Solteiro,Superior,0,Empresario,2,2273,Norte,1,0,36732,Casa,744,16483,0,2,Regular,0,3,1,1
45,Solteiro,Medio,2,CLT,6,4870,Sudeste,1,1,38147,Casa,550,7423,0,0,Excelente,3,1,1,1
40,Solteiro,Medio,3,Autonomo,8,13142,Nordeste,1,1,21609,Negocio,662,1944,1,1,Ruim,0,1,3,1
31,Casado,Medio,2,Empresario,0,9388,Sul,0,0,106610,Negocio,486,6776,0,1,Ruim,14,2,2,1
41,Solteiro,Medio,0,CLT,8,7984,Sudeste,1,1,59258,Negocio,720,3137,2,1,Ruim,3,5,0,1
19,Viuvo,Fundamental,0,Desempregado,3,4374,Sudeste,0,0,7490,Negocio,751,5096,1,1,Ruim,0,5,2,0
62,Divorciado,Medio,1,CLT,9,10479,Centro-Oeste,1,1,23445,Saude,723,8835,1,2,Regular,1,4,3,1
43,Divorciado,Fundamental,0,CLT,2,7244,Sudeste,0,0,12685,Casa,723,21808,1,2,Excelente,18,1,2,1
31,Divorciado,Superior,5,Empresario,2,6262,Centro-Oeste,1,1,37466,Pessoal,610,15772,0,2,Excelente,4,4,2,1
73,Divorciado,Fundamental,2,Autonomo,12,4585,Nordeste,1,1,26253,Saude,647,9984,0,3,Ruim,2,3,2,1
68,Divorciado,Medio,0,Servidor_Publico,1,5949,Sul,1,0,13274,Casa,610,28229,2,4,Ruim,2,2,1,1
24,Divorciado,Pos-Graduacao,4,Autonomo,9,5842,Sudeste,1,0,104357,Casa,615,8496,0,2,Bom,3,1,0,1
20,Viuvo,Medio,2,Autonomo,3,3551,Nordeste,1,0,28167,Negocio,545,9920,0,0,Ruim,1,3,1,1
64,Solteiro,Fundamental,0,CLT,3,3087,Sudeste,0,0,19286,Casa,648,5546,0,6,Excelente,8,1,4,1
40,Solteiro,Medio,1,CLT,1,2702,Nordeste,0,0,21971,Pessoal,661,2780,0,5,Bom,4,3,1,1
63,Casado,Superior,0,Servidor_Publico,4,2808,Sudeste,1,0,98216,Pessoal,718,14142,0,2,Bom,8,3,1,1
60,Solteiro,Medio,5,CLT,1,4390,Sul,1,0,55771,Veiculo,659,1689,0,1,Excelente,1,2,2,1
64,Solteiro,Medio,1,Servidor_Publico,0,3977,Sul,0,0,23626,Pessoal,708,3193,1,0,Ruim,0,4,4,1
62,Divorciado,Superior,4,Desempregado,1,3386,Norte,0,1,12165,Pessoal,545,9677,0,3,Ruim,20,1,1,0
35,Casado,Medio,1,CLT,0,3239,Nordeste,1,1,13780,Pessoal,762,3466,1,4,Regular,4,2,1,1
55,Casado,Medio,3,Empresario,19,5855,Sudeste,0,0,18293,Veiculo,595,8248,0,2,Bom,0,3,4,1
52,Viuvo,Fundamental,0,CLT,16,11232,Sudeste,1,1,40365,Negocio,415,9389,0,2,Regular,0,3,3,1
68,Casado,Medio,5,Empresario,2,4882,Nordeste,0,1,49277,Educacao,581,4627,0,0,Ruim,3,2,3,1
32,Casado,Medio,4,Desempregado,6,4694,Centro-Oeste,1,1,15056,Saude,677,8562,1,1,Bom,7,1,2,0
42,Solteiro,Medio,1,Autonomo,2,2804,Sudeste,1,1,51052,Educacao,628,8448,2,2,Bom,3,1,1,1
72,Casado,Superior,3,Autonomo,5,4299,Sudeste,1,1,13005,Casa,425,2590,0,0,Regular,10,3,2,1
54,Solteiro,Medio,3,Servidor_Publico,8,10038,Nordeste,0,1,16491,Casa,641,13996,0,2,Regular,2,1,1,1
45,Solteiro,Medio,4,Empresario,14,9158,Centro-Oeste,1,0,8436,Pessoal,632,1063,1,3,Regular,0,3,3,1
27,Solteiro,Medio,1,CLT,2,8784,Sudeste,0,0,8238,Pessoal,522,53020,1,1,Ruim,0,1,1,1
56,Divorciado,Medio,1,CLT,7,8617,Sudeste,1,0,12893,Veiculo,676,13822,0,0,Bom,11,3,3,1
74,Casado,Medio,3,Autonomo,1,6387,Norte,1,1,26355,Saude,606,22497,0,3,Regular,24,1,3,1
34,Casado,Pos-Graduacao,3,Empresario,23,6252,Sudeste,1,1,12146,Veiculo,424,15704,2,0,Regular,0,2,0,1
56,Divorciado,Fundamental,1,CLT,0,5692,Sudeste,1,0,89184,Educacao,689,7763,0,1,Bom,0,3,2,1
39,Solteiro,Superior,3,Autonomo,4,3827,Centro-Oeste,0,0,12759,Casa,637,3744,0,2,Excelente,14,3,1,1
43,Casado,Pos-Graduacao,0,CLT,5,5167,Sudeste,1,1,31168,Negocio,771,7906,0,3,Ruim,0,1,1,1
61,Solteiro,Medio,3,Empresario,5,5593,Sudeste,0,0,77357,Saude,533,18696,1,4,Regular,1,2,3,1
42,Divorciado,Superior,0,CLT,0,7186,Norte,1,1,28969,Veiculo,596,3559,0,1,Excelente,9,2,5,1
34,Casado,Superior,0,Desempregado,13,5219,Sudeste,0,1,20107,Negocio,726,9480,1,1,Pessimo,30,2,3,0
30,Solteiro,Medio,1,CLT,0,17380,Sudeste,0,1,30260,Saude,528,1325,1,3,Bom,3,3,1,1
37,Solteiro,Fundamental,1,CLT,4,2378,Sul,1,0,17164,Educacao,723,3610,0,2,Regular,1,1,3,1
42,Divorciado,Medio,1,Autonomo,1,7728,Sudeste,0,1,12080,Saude,725,3433,0,2,Regular,11,1,1,1
21,Solteiro,Fundamental,1,CLT,1,4794,Sudeste,0,0,43921,Pessoal,651,43492,3,1,Bom,3,1,1,0
27,Divorciado,Superior,1,Servidor_Publico,3,4921,Norte,0,1,16873,Casa,603,2127,0,1,Bom,1,1,0,1
20,Casado,Superior,0,Empresario,2,3018,Sudeste,1,1,56920,Pessoal,555,12070,0,1,Ruim,4,1,3,1
58,Solteiro,Superior,3,Servidor_Publico,0,9059,Nordeste,0,1,50869,Casa,547,39913,3,1,Bom,11,4,2,0
62,Casado,Medio,1,Desempregado,0,7271,Norte,1,1,30731,Veiculo,651,22146,2,1,Regular,1,1,4,0
35,Casado,Superior,1,Autonomo,2,8104,Sudeste,1,0,58495,Pessoal,332,37102,0,7,Ruim,3,1,1,0
64,Casado,Medio,2,Desempregado,7,5440,Sudeste,0,1,17409,Pessoal,564,43042,0,1,Excelente,3,2,0,1
53,Casado,Fundamental,4,CLT,11,4044,Sudeste,0,0,50363,Veiculo,550,8571,0,0,Ruim,10,4,3,1
64,Casado,Superior,2,Empresario,0,4722,Sudeste,1,1,50154,Educacao,521,13031,2,1,Regular,6,5,4,0
39,Casado,Pos-Graduacao,0,CLT,2,6374,Sudeste,1,0,21138,Veiculo,638,9847,1,2,Bom,9,3,1,1
51,Solteiro,Medio,3,Autonomo,0,1475,Norte,1,1,19076,Veiculo,473,13105,0,4,Regular,7,1,2,1
64,Casado,Superior,5,Autonomo,0,8297,Norte,1,1,35004,Casa,740,12354,1,3,Bom,5,1,1,1
25,Casado,Medio,1,Empresario,5,21072,Sul,0,1,129909,Casa,711,45134,1,3,Excelente,0,1,0,1
57,Casado,Medio,5,Servidor_Publico,4,6556,Sudeste,1,1,22341,Saude,755,10848,0,4,Regular,10,1,2,1
66,Solteiro,Medio,1,Autonomo,0,4152,Sudeste,0,0,18758,Saude,567,3121,1,5,Pessimo,5,3,5,0
61,Divorciado,Medio,1,Empresario,1,4461,Sudeste,0,1,69058,Pessoal,640,14703,0,0,Regular,7,5,2,1
36,Casado,Medio,1,Empresario,0,7514,Sudeste,0,1,28410,Casa,702,16828,1,1,Bom,9,1,1,1
59,Solteiro,Superior,2,CLT,9,4209,Sudeste,1,1,53788,Saude,606,3561,0,1,Regular,2,2,1,1
58,Casado,Fundamental,0,Empresario,18,8276,Sudeste,1,1,87527,Pessoal,563,3419,1,1,Ruim,3,4,1,1
54,Viuvo,Superior,0,Autonomo,0,4427,Centro-Oeste,1,1,5851,Pessoal,631,20969,0,2,Bom,4,3,1,1
23,Solteiro,Superior,0,Empresario,1,13746,Sudeste,1,0,26106,Saude,599,4755,0,1,Regular,2,4,1,1
69,Divorciado,Medio,0,CLT,10,13520,Nordeste,1,1,22385,Casa,512,5358,0,2,Regular,1,4,0,1
43,Casado,Superior,1,CLT,13,4031,Sudeste,0,1,12458,Casa,381,5107,1,1,Bom,8,2,3,1
51,Casado,Superior,2,Servidor_Publico,2,4681,Nordeste,1,0,5796,Educacao,527,10354,0,1,Ruim,8,3,1,1
73,Casado,Medio,0,CLT,0,4849,Nordeste,0,1,7531,Negocio,384,24421,1,1,Regular,10,3,1,1
62,Casado,Medio,5,Autonomo,0,4888,Sudeste,1,1,29245,Pessoal,533,15813,0,3,Regular,7,2,2,1
23,Solteiro,Superior,0,Servidor_Publico,4,2783,Sudeste,0,1,17549,Pessoal,761,5103,1,2,Regular,2,1,4,1
54,Divorciado,Pos-Graduacao,1,Autonomo,2,2559,Nordeste,0,1,14165,Educacao,435,30886,0,6,Ruim,2,3,2,0
74,Casado,Medio,0,Servidor_Publico,0,10403,Sudeste,1,1,29014,Veiculo,664,19330,0,3,Regular,4,3,1,1
50,Casado,Pos-Graduacao,0,Autonomo,4,9450,Centro-Oeste,1,1,15464,Casa,742,21861,0,1,Regular,10,2,1,1
70,Casado,Superior,0,CLT,0,9353,Nordeste,1,1,75519,Casa,462,21161,0,0,Bom,2,2,3,1
39,Casado,Medio,2,CLT,7,4714,Nordeste,0,0,16371,Educacao,799,4843,1,2,Ruim,8,1,0,1
38,Divorciado,Pos-Graduacao,3,Empresario,1,15293,Sudeste,1,1,89702,Casa,612,3229,1,2,Bom,2,3,1,1
23,Solteiro,Pos-Graduacao,0,Empresario,0,4848,Nordeste,0,1,26264,Casa,755,5776,0,1,Bom,2,1,1,1
23,Divorciado,Medio,1,CLT,4,8247,Nordeste,1,1,15970,Pessoal,647,21820,1,0,Ruim,8,2,2,1
72,Solteiro,Medio,0,Empresario,2,2136,Sudeste,1,1,15068,Negocio,573,2490,0,2,Excelente,6,2,2,1
65,Casado,Pos-Graduacao,3,CLT,18,4281,Centro-Oeste,1,1,90312,Educacao,329,2175,0,0,Ruim,1,3,2,1
